p.value	HR	Low 95%CI	High 95%CI
IL27.2	0.653119553059272	1.03471486073602	0.891636970605914	1.20075196332472
RSAD2	0.649400153762564	1.03447466729046	0.893832209880258	1.19724689425666
SAA1	0.636351129002877	1.03446040222641	0.898916310687518	1.19044265973545
SAA1.1	0.636351129002877	1.03446040222641	0.898916310687518	1.19044265973545
CCL24	0.661164739620701	1.03409004003713	0.89013935374863	1.20132000276213
CCL24.1	0.661164739620701	1.03409004003713	0.89013935374863	1.20132000276213
CCL24.2	0.661164739620701	1.03409004003713	0.89013935374863	1.20132000276213
MANF	0.647281899663685	1.03407689790477	0.895804124238775	1.19369290880305
PSMD10	0.63995929015134	1.03395685187601	0.898949304803553	1.18924033405307
TNFRSF18	0.657082818479602	1.03300171715533	0.89504842985874	1.19221766336631
TNFRSF18.1	0.657082818479602	1.03300171715533	0.89504842985874	1.19221766336631
IL4	0.664563044377473	1.03281106890895	0.892579098187072	1.19507470679901
IL4.1	0.664563044377473	1.03281106890895	0.892579098187072	1.19507470679901
IL4.2	0.664563044377473	1.03281106890895	0.892579098187072	1.19507470679901
IL4.3	0.664563044377473	1.03281106890895	0.892579098187072	1.19507470679901
SOS1	0.663646335409144	1.03134794771189	0.897407682903568	1.18527912064224
SOS1.1	0.663646335409144	1.03134794771189	0.897407682903568	1.18527912064224
NRG1	0.704439404939134	1.03026309103892	0.883175618421277	1.20184707844909
DEFB113	0.649479359686742	1.02980946311962	0.907283441047532	1.16888227245311
OSMR	0.694098529243232	1.02977087588933	0.889711440992487	1.1918786338714
SDC4	0.705676742337128	1.02925306250112	0.886209987194286	1.19538470788604
VEGFB	0.704294795671269	1.02920015035447	0.887050234760267	1.19412960842734
FGF23	0.725510383215331	1.02905764482186	0.876996115625158	1.20748497912267
DEFB134	0.65444482539227	1.02897240699331	0.9080074808607	1.16605230317044
FLT4	0.705844886679996	1.02872771072937	0.888029375053091	1.19171812617035
GZMB	0.708132025838407	1.02850808246245	0.88775924447742	1.19157179412227
PCSK1	0.711357903381346	1.02794335455403	0.888324582283885	1.18950613463279
DHX58	0.711613725794279	1.02757981413793	0.889556666072365	1.18701856182577
FGF19	0.713876702643948	1.02741992324128	0.889096200733211	1.18726376043739
PGLYRP3	0.727087127836424	1.02650562589079	0.886252076011188	1.18895495819651
CBL	0.7203494777208	1.02641887195451	0.889863886328385	1.18392904453208
GDNF	0.743301436080948	1.0263452303176	0.878421846504326	1.19917843116906
GDNF.1	0.743301436080948	1.0263452303176	0.878421846504326	1.19917843116906
IGHMBP2	0.723680191662847	1.02613321984742	0.889391425900496	1.18389873593434
IGHMBP2.1	0.723680191662847	1.02613321984742	0.889391425900496	1.18389873593434
IGHMBP2.2	0.723680191662847	1.02613321984742	0.889391425900496	1.18389873593434
RHOA	0.711417206959632	1.02607037266537	0.89528664153433	1.17595902900701
BMPR1A	0.721434205565149	1.02606649768873	0.890722059407725	1.18197640505196
BMPR1A.1	0.721434205565149	1.02606649768873	0.890722059407725	1.18197640505196
FABP7	0.726547975084759	1.02587064470704	0.889048883605587	1.18374883437626
PPBP	0.724183560927161	1.02574729095912	0.890674007673091	1.18130482740679
PPBP.1	0.724183560927161	1.02574729095912	0.890674007673091	1.18130482740679
PPBP.2	0.724183560927161	1.02574729095912	0.890674007673091	1.18130482740679
PGF	0.708760160249785	1.0252905728299	0.899352971170035	1.16886338560292
ERAP1	0.723784882289022	1.02520354124152	0.893013249026285	1.17696159840872
HLA-G	0.736480225835063	1.02512985967862	0.887156042765673	1.18456187924797
HLA-G.1	0.736480225835063	1.02512985967862	0.887156042765673	1.18456187924797
RAF1	0.72757776547309	1.02498518844059	0.892104674063892	1.1776584823132
HFE	0.727506987669515	1.02472931109423	0.893168935073394	1.17566802850053
HFE.1	0.727506987669515	1.02472931109423	0.893168935073394	1.17566802850053
DEFB127	0.723105887615065	1.02455612205465	0.89588954137987	1.17170164261866
C5AR1	0.71859028432978	1.02442959594371	0.898396933948622	1.16814289696296
C5AR1.1	0.71859028432978	1.02442959594371	0.898396933948622	1.16814289696296
CLDN4	0.771128187998696	1.02434275225259	0.871102116590437	1.20454083867844
TNFRSF8	0.773068924491207	1.02394682000328	0.871812903849109	1.20262855202737
TNFRSF8.1	0.773068924491207	1.02394682000328	0.871812903849109	1.20262855202737
SEMA4C	0.748245598344902	1.02379025867373	0.886861124447724	1.18186090793859
SEMA4C.1	0.748245598344902	1.02379025867373	0.886861124447724	1.18186090793859
NOX5	0.715910024353306	1.02326218884734	0.904069595736872	1.1581691410286
TIE1	0.755910481050717	1.02309052264648	0.885941941062712	1.18147044294289
TMPRSS6	0.75855695405461	1.02280618939061	0.885822565535569	1.18097296429025
CSH2	0.7721341442859	1.02276308913006	0.878244896396921	1.19106224332002
CMTM6	0.761803479137986	1.02256801843611	0.885159116612804	1.18130778150901
CXCL6	0.756632686588241	1.02256243631512	0.887988929265429	1.17753037419925
CXCL6.1	0.756632686588241	1.02256243631512	0.887988929265429	1.17753037419925
CXCL6.2	0.756632686588241	1.02256243631512	0.887988929265429	1.17753037419925
MUC4	0.768618596116107	1.02204914014239	0.88382623361397	1.18188893374945
NCR1	0.773176082881867	1.02197365623866	0.88155246573086	1.18476233082726
GALR3	0.776775754559572	1.02176782408021	0.880443262432514	1.18577713167023
AVP	0.753483540793987	1.02168370107595	0.893661286270951	1.16804610547689
PDGFRL	0.789757491856389	1.02133258560502	0.874539034441514	1.19276579928166
ESRRB	0.795488157083965	1.02109118520935	0.872006692532937	1.19566422762617
NFYC	0.774899659067365	1.02088063331264	0.886060331130346	1.17621479131481
RAC2	0.777204115650013	1.02085734373363	0.884847117384417	1.17777375976027
RAC2.1	0.777204115650013	1.02085734373363	0.884847117384417	1.17777375976027
TINAGL1	0.795246104887858	1.02071509732403	0.874281019593728	1.19167554431108
CXCL10	0.786377915711068	1.02061038764993	0.880614035836826	1.18286277641385
CXCL10.1	0.786377915711068	1.02061038764993	0.880614035836826	1.18286277641385
CXCL10.2	0.786377915711068	1.02061038764993	0.880614035836826	1.18286277641385
CXCL10.3	0.786377915711068	1.02061038764993	0.880614035836826	1.18286277641385
LALBA	0.804431940519724	1.02009338005343	0.871468783319562	1.19406515063575
TNFRSF4	0.79296662637668	1.02004782176057	0.879519196413223	1.18302995877947
TNFRSF4.1	0.79296662637668	1.02004782176057	0.879519196413223	1.18302995877947
DEFA6	0.785862513996942	1.01959298548229	0.886411216469422	1.17278508747362
MAPK8	0.798976407177417	1.01887868418972	0.882290585428795	1.17661209383942
IFNA8	0.728527526015509	1.01886057541035	0.916835233768268	1.13223928781502
IFNA8.1	0.728527526015509	1.01886057541035	0.916835233768268	1.13223928781502
IFNA8.2	0.728527526015509	1.01886057541035	0.916835233768268	1.13223928781502
IFNA8.3	0.728527526015509	1.01886057541035	0.916835233768268	1.13223928781502
LGR5	0.818974477822307	1.01882776405132	0.86841394346227	1.19529404222066
ALB	0.823351322068228	1.01877952849381	0.865242651545896	1.19956144767444
TRIM5	0.803059184685447	1.018732092557	0.880473451032177	1.17870115809732
GDF2	0.838059995897736	1.01845455513901	0.854635851332831	1.21367443135667
GDF2.1	0.838059995897736	1.01845455513901	0.854635851332831	1.21367443135667
ACKR2	0.799532567674889	1.01843116146169	0.884537348148042	1.17259269244855
ACKR2.1	0.799532567674889	1.01843116146169	0.884537348148042	1.17259269244855
ACKR2.2	0.799532567674889	1.01843116146169	0.884537348148042	1.17259269244855
THPO	0.814831464789846	1.01796441773008	0.877040617613172	1.18153200086065
BPIFA1	0.812014446908603	1.01757351950605	0.881485836450363	1.17467102111315
LEP	0.784831892228038	1.01736737150189	0.89907814444714	1.15121958529325
LEP.1	0.784831892228038	1.01736737150189	0.89907814444714	1.15121958529325
AGT	0.821819119789261	1.0171286762316	0.877371538784126	1.17914782766529
MAPK14	0.816834615329732	1.01695793199876	0.882073445422331	1.17246862018392
PYY	0.816796951216866	1.0169338292571	0.882255700424404	1.17217084864403
BMP4	0.820489512554685	1.01658402286529	0.88194959491595	1.17177113238934
BMP4.1	0.820489512554685	1.01658402286529	0.88194959491595	1.17177113238934
DEFB136	0.79013465156186	1.01645629542408	0.901329768370281	1.14628789236082
TNFRSF11B	0.837179127485377	1.01592924370228	0.873783629012031	1.18119886198425
TNFRSF11B.1	0.837179127485377	1.01592924370228	0.873783629012031	1.18119886198425
AQP9	0.827269852257894	1.01561508804292	0.883662382437127	1.16727160458686
CXCR1	0.832874238860831	1.01544923580055	0.880674471516782	1.17084937038312
CXCR1.1	0.832874238860831	1.01544923580055	0.880674471516782	1.17084937038312
CXCR1.2	0.832874238860831	1.01544923580055	0.880674471516782	1.17084937038312
CXCR1.3	0.832874238860831	1.01544923580055	0.880674471516782	1.17084937038312
AMBN	0.812542194930547	1.01443903465146	0.901093969187729	1.14204132999829
TNFSF10	0.845801695098297	1.01435987991107	0.878593422956359	1.17110592805371
TNFSF10.1	0.845801695098297	1.01435987991107	0.878593422956359	1.17110592805371
TNFSF10.2	0.845801695098297	1.01435987991107	0.878593422956359	1.17110592805371
TNFSF10.3	0.845801695098297	1.01435987991107	0.878593422956359	1.17110592805371
TNFSF10.4	0.845801695098297	1.01435987991107	0.878593422956359	1.17110592805371
OSM	0.855541156936491	1.01343572756412	0.877798405075158	1.17003171567107
PROK2	0.857230361682524	1.01341400531768	0.876476790571823	1.17174574069895
PROK2.1	0.857230361682524	1.01341400531768	0.876476790571823	1.17174574069895
OPRD1	0.87566187965413	1.01284645253183	0.86318520065304	1.18845635401325
TDGF1	0.84967045043051	1.01222821690298	0.892679810226057	1.1477866434944
PSMD6	0.870520725618717	1.01171666219393	0.879484032513106	1.16383079933356
EDNRA	0.882845045940022	1.01103923091273	0.873680394939833	1.1699934350879
EDNRA.1	0.882845045940022	1.01103923091273	0.873680394939833	1.1699934350879
CCR3	0.887901422825853	1.010877316731	0.869699822124296	1.17497201159049
CCR3.1	0.887901422825853	1.010877316731	0.869699822124296	1.17497201159049
CCR3.2	0.887901422825853	1.010877316731	0.869699822124296	1.17497201159049
NRG2	0.890128280711996	1.0104547515427	0.871828953572276	1.17112284552107
FCGR3B	0.888462519046133	1.01021875380168	0.876416911779106	1.16444801191814
IFNA16	0.884548353270298	1.00970303713013	0.886315433474736	1.15026793473845
IFNA16.1	0.884548353270298	1.00970303713013	0.886315433474736	1.15026793473845
IFNA16.2	0.884548353270298	1.00970303713013	0.886315433474736	1.15026793473845
IFNA16.3	0.884548353270298	1.00970303713013	0.886315433474736	1.15026793473845
RABEP2	0.901792173517068	1.00968970325983	0.866302922866533	1.17680925454524
CCL8	0.897894438502459	1.00963293975356	0.872108893873275	1.16884334077612
CCL8.1	0.897894438502459	1.00963293975356	0.872108893873275	1.16884334077612
CCL8.2	0.897894438502459	1.00963293975356	0.872108893873275	1.16884334077612
CCL8.3	0.897894438502459	1.00963293975356	0.872108893873275	1.16884334077612
GPER1	0.902760442434928	1.00962354516995	0.865829000159785	1.17729910036904
GRN	0.905438557677709	1.0087669874116	0.873466044316489	1.16502620967686
GRN.1	0.905438557677709	1.0087669874116	0.873466044316489	1.16502620967686
CETP	0.90736025465187	1.00849376649007	0.874593683026064	1.16289392067221
TNFSF13B	0.908342925517967	1.00824962586979	0.876647452635614	1.15960789597949
TNFSF13B.1	0.908342925517967	1.00824962586979	0.876647452635614	1.15960789597949
IL36G	0.914632796663943	1.00817801520603	0.868687197759776	1.17006779076056
IL36G.1	0.914632796663943	1.00817801520603	0.868687197759776	1.17006779076056
SOCS3	0.913153261874367	1.00757400598448	0.879805175663849	1.15389793742643
HLA-F	0.922401177990157	1.0071981567488	0.87184642436073	1.16356286911656
CMTM4	0.919428705214552	1.00715021784575	0.877282670265635	1.15624256090639
MLNR	0.92914145015029	1.00688874885639	0.865501135962356	1.17137333557201
IL22	0.922491518491467	1.00676306514746	0.878939767963265	1.15317557162515
IL22.1	0.922491518491467	1.00676306514746	0.878939767963265	1.15317557162515
IL22.2	0.922491518491467	1.00676306514746	0.878939767963265	1.15317557162515
AKT3	0.930513912024525	1.00652724999471	0.86959226126373	1.16502543790998
AKT3.1	0.930513912024525	1.00652724999471	0.86959226126373	1.16502543790998
UBR1	0.931064595294069	1.00617196688951	0.875240880856222	1.15668960293984
TMSB4Y	0.932484554754882	1.00612039103836	0.87366284385148	1.1586600579242
INSL6	0.941138022906828	1.0058764347233	0.860995836801026	1.17513623026434
ESR1	0.938927342895992	1.00586299862393	0.866149967810257	1.16811223183277
FSHB	0.939736282813867	1.00577229988235	0.866354677920628	1.1676256214586
S100A7A	0.951682570652145	1.0051927528807	0.850143499447926	1.18851990411034
CST4	0.941708041457875	1.00508826300831	0.877250725104654	1.15155495176884
IL31	0.944788804455911	1.00505448818129	0.871404485571543	1.15920280528601
IL31.1	0.944788804455911	1.00505448818129	0.871404485571543	1.15920280528601
PGLYRP1	0.945389206524064	1.00488351019952	0.874133351912799	1.15519087203486
BMP8A	0.947983136041458	1.00482537990219	0.869528612461644	1.16117403110771
BMP8A.1	0.947983136041458	1.00482537990219	0.869528612461644	1.16117403110771
RXRA	0.956530762448944	1.0042084195157	0.863460009105047	1.16789954276103
PRL	0.959123531883316	1.00383806033353	0.867050486246463	1.16220550862796
GDF6	0.958004496469578	1.00352785600958	0.880243599435412	1.14407893273308
GDF6.1	0.958004496469578	1.00352785600958	0.880243599435412	1.14407893273308
TOR2A	0.96358041940666	1.00349674065751	0.863861882383392	1.16570221356674
GREM2	0.96281004984734	1.00344236541806	0.868478066058422	1.15938055325401
IFNG	0.966375786618194	1.00321054844197	0.864304339183421	1.16444099477286
IFNG.1	0.966375786618194	1.00321054844197	0.864304339183421	1.16444099477286
IFNG.2	0.966375786618194	1.00321054844197	0.864304339183421	1.16444099477286
IFNG.3	0.966375786618194	1.00321054844197	0.864304339183421	1.16444099477286
IFNG.4	0.966375786618194	1.00321054844197	0.864304339183421	1.16444099477286
IFNG.5	0.966375786618194	1.00321054844197	0.864304339183421	1.16444099477286
TXLNA	0.970214017073457	1.00275091379427	0.868098873684438	1.15828902167284
TXLNA.1	0.970214017073457	1.00275091379427	0.868098873684438	1.15828902167284
GCGR	0.96929805962101	1.00258750033863	0.87896580076797	1.14359591119132
GNLY	0.975546575731535	1.00243010286186	0.858328890516771	1.17072385914756
CSF3	0.985776003903479	1.0012881271107	0.869154581188891	1.15350932410832
IFNA7	0.986335894070102	1.00125796656217	0.867086406786125	1.15619101828626
IFNA7.1	0.986335894070102	1.00125796656217	0.867086406786125	1.15619101828626
IFNA7.2	0.986335894070102	1.00125796656217	0.867086406786125	1.15619101828626
IFNA7.3	0.986335894070102	1.00125796656217	0.867086406786125	1.15619101828626
PRLH	0.988413289758186	1.00103710620453	0.870348802604454	1.15134907407203
IL31RA	0.990163018868746	1.00088648656731	0.869378845330223	1.15228679001562
IL31RA.1	0.990163018868746	1.00088648656731	0.869378845330223	1.15228679001562
PAEP	0.991124094296794	1.00084300415182	0.862760071453424	1.16102581946355
S100A13	0.992106676491625	1.00072072893472	0.867606885311071	1.15425775691093
IL6	0.992591418613711	1.00064191066423	0.873882582331532	1.14578806537866
IL6.1	0.992591418613711	1.00064191066423	0.873882582331532	1.14578806537866
IL6.2	0.992591418613711	1.00064191066423	0.873882582331532	1.14578806537866
IL6.3	0.992591418613711	1.00064191066423	0.873882582331532	1.14578806537866
RFXANK	0.993012997908823	1.00062539347419	0.869963249770965	1.15091203947865
FABP2	0.995009464491978	1.00043579823915	0.872760073243622	1.14678915441062
C5	0.997684412709356	1.00022332566265	0.86020721406092	1.16302988959682
C5.1	0.997684412709356	1.00022332566265	0.86020721406092	1.16302988959682
NR1I3	0.998202355724997	0.999830306924192	0.862600826456309	1.15889135737428
BMP6	0.997477722355536	0.999768190319118	0.865912476179664	1.15431577886929
BMP6.1	0.997477722355536	0.999768190319118	0.865912476179664	1.15431577886929
PDCD1	0.995633182771973	0.999587229206772	0.862204963819024	1.15885974996891
PDCD1.1	0.995633182771973	0.999587229206772	0.862204963819024	1.15885974996891
DEFB121	0.988455045598318	0.998795787692994	0.848390335851947	1.17586561675233
PDK1	0.986163394154567	0.998706389346526	0.862787594388384	1.15603708097892
MPO	0.980622817822129	0.998246607504495	0.866431866241586	1.15011500409933
MICA	0.976722950566568	0.997849252762615	0.86348212864736	1.15312534933256
MICA.1	0.976722950566568	0.997849252762615	0.86348212864736	1.15312534933256
CHGB	0.97485222130426	0.997559938683293	0.856981000160269	1.16119940941481
CCR9	0.97695179317444	0.997440977731432	0.838290327561586	1.18680661263474
CCR9.1	0.97695179317444	0.997440977731432	0.838290327561586	1.18680661263474
DEFB133	0.955597970423205	0.996800266777641	0.89045669155315	1.11584401720302
OXT	0.968269487829129	0.996761065805998	0.849514198746429	1.16953033130323
CCL25	0.964222874609031	0.996707410003452	0.862942781358233	1.15120687329023
CCL25.1	0.964222874609031	0.996707410003452	0.862942781358233	1.15120687329023
CCL25.2	0.964222874609031	0.996707410003452	0.862942781358233	1.15120687329023
LEAP2	0.966988239462562	0.996704252983361	0.852450856234067	1.16536849092254
DEFB132	0.948050613229776	0.995880314577131	0.879579977282861	1.12755818297044
IFNA13	0.94603931555861	0.995751291785893	0.880243246652436	1.12641663411111
IFNA13.1	0.94603931555861	0.995751291785893	0.880243246652436	1.12641663411111
IFNA13.2	0.94603931555861	0.995751291785893	0.880243246652436	1.12641663411111
IFNA13.3	0.94603931555861	0.995751291785893	0.880243246652436	1.12641663411111
TEC	0.955899760122604	0.995738128675677	0.855862375968738	1.15847412941395
PTH2R	0.956748352041713	0.995532795484965	0.84681088705247	1.17037412017201
IFITM1	0.949661235782709	0.995390407494593	0.862381339246704	1.14891408039711
C3	0.948619034944725	0.995178971708032	0.859144595892861	1.15275262215973
C3.1	0.948619034944725	0.995178971708032	0.859144595892861	1.15275262215973
SPINK5	0.945249747264909	0.994844228772209	0.858389118037549	1.15299113039091
PTH	0.952829373554763	0.994644342827408	0.83252089730534	1.18833938213532
SEMA3B	0.945730999466657	0.994614782892162	0.851393891075679	1.16192819412618
SEMA3B.1	0.945730999466657	0.994614782892162	0.851393891075679	1.16192819412618
CXCL1	0.940219965737211	0.994598993417467	0.863333383250027	1.14582289634519
CXCL1.1	0.940219965737211	0.994598993417467	0.863333383250027	1.14582289634519
CXCL1.2	0.940219965737211	0.994598993417467	0.863333383250027	1.14582289634519
CXCL1.3	0.940219965737211	0.994598993417467	0.863333383250027	1.14582289634519
SPAG11A	0.927586541967204	0.99432860418635	0.879549437717201	1.12408618629697
IDO1	0.937476712574075	0.994235830888802	0.860516460052677	1.1487344325321
TXK	0.94185344456816	0.994193952727785	0.850194382793793	1.16258309351854
EGF	0.938585352450124	0.994116278012666	0.855546747825692	1.15512936811619
RABEP1	0.92618793001869	0.993197880845138	0.859654459334036	1.14748666723541
IFNGR2	0.9218966386562	0.993191947163755	0.866413570884856	1.13852122942108
IFNGR2.1	0.9218966386562	0.993191947163755	0.866413570884856	1.13852122942108
IFNGR2.2	0.9218966386562	0.993191947163755	0.866413570884856	1.13852122942108
DEFB112	0.918460712338944	0.993089835787347	0.86962704764916	1.13408089664435
DEFB135	0.928363665443737	0.993001375534976	0.852029249365111	1.15729798307876
IFNB1	0.917971864866228	0.99263605455975	0.862386391044259	1.14255784535146
IFNB1.1	0.917971864866228	0.99263605455975	0.862386391044259	1.14255784535146
IFNB1.2	0.917971864866228	0.99263605455975	0.862386391044259	1.14255784535146
IFNB1.3	0.917971864866228	0.99263605455975	0.862386391044259	1.14255784535146
ROBO3	0.917247209507357	0.992109818370317	0.854405807323312	1.15200749254075
ROBO3.1	0.917247209507357	0.992109818370317	0.854405807323312	1.15200749254075
ROBO3.2	0.917247209507357	0.992109818370317	0.854405807323312	1.15200749254075
ACO1	0.908032307206975	0.991649746328614	0.860145908066666	1.14325861481328
KLRC4	0.91042619347084	0.991620101161199	0.856395604998195	1.14819648686663
VCAM1	0.901761139590802	0.991071231041295	0.859521906497242	1.14275410268541
BMPR2	0.900255927521347	0.990890309137306	0.858768124911446	1.14333960036474
BMPR2.1	0.900255927521347	0.990890309137306	0.858768124911446	1.14333960036474
NGFR	0.90694175800697	0.990879217825575	0.84977060595155	1.15541961258966
HAMP	0.90519427494662	0.990871756085491	0.852079402929951	1.15227152966243
HAMP.1	0.90519427494662	0.990871756085491	0.852079402929951	1.15227152966243
IFNGR1	0.892810921441346	0.990679418764132	0.86452815777744	1.13523857139133
IFNGR1.1	0.892810921441346	0.990679418764132	0.86452815777744	1.13523857139133
IFNGR1.2	0.892810921441346	0.990679418764132	0.86452815777744	1.13523857139133
IFNGR1.3	0.892810921441346	0.990679418764132	0.86452815777744	1.13523857139133
BST2	0.89979084124499	0.990605990872027	0.8552664516999	1.1473620030356
UCN3	0.904168539945526	0.990583250056149	0.849179715128502	1.15553299002593
SLIT1	0.894334918848592	0.990245075963183	0.856880040983022	1.14436708006921
SLIT1.1	0.894334918848592	0.990245075963183	0.856880040983022	1.14436708006921
IGF2R	0.890791893060406	0.99018751220536	0.860170947201761	1.13985634194811
CCL3	0.884362785615811	0.989260716162826	0.855300109714913	1.14420278148822
CCL3.1	0.884362785615811	0.989260716162826	0.855300109714913	1.14420278148822
CCL3.2	0.884362785615811	0.989260716162826	0.855300109714913	1.14420278148822
PDGFD	0.882478300419248	0.989117631732915	0.855545975254513	1.14354309143221
PTGER1	0.889284058905976	0.989057857853306	0.847124346448705	1.1547719650395
LRP1	0.876462764700884	0.988921719996708	0.859337318240241	1.1380468967459
BRD8	0.875667215784631	0.988870543709757	0.859514345365187	1.13769474295552
AVPR1A	0.879004840168107	0.988527176709116	0.8520543432404	1.1468587500842
LCN2	0.872409812668374	0.988113007735163	0.853937002100361	1.14337159960739
TGFBR3	0.86963680080447	0.988022535339396	0.855600732822288	1.14093933407283
TGFBR3.1	0.86963680080447	0.988022535339396	0.855600732822288	1.14093933407283
CBLB	0.863679428750215	0.987800442684954	0.858648340197522	1.13637873491275
LTBP3	0.865128872975644	0.987606023629084	0.855230074721483	1.14047165404712
SAA2	0.862350452201137	0.987438720056766	0.85595620756666	1.13911811988514
SAA2.1	0.862350452201137	0.987438720056766	0.85595620756666	1.13911811988514
SPAG11B	0.844962417079105	0.987128536975414	0.866926614058557	1.12399680977542
LCN12	0.861133011120853	0.986968611769648	0.852073696572183	1.14321923624359
PRF1	0.859998896688653	0.986626753863683	0.849526967556482	1.14585220789341
TPT1	0.844009792063771	0.985943682998228	0.856276452331847	1.13524661737093
SHC2	0.852186924283465	0.985674219661702	0.846868486074208	1.14723086675417
DEFB106B	0.832443914745175	0.985043614141444	0.856696437006474	1.13261930346222
LCN9	0.873600828373095	0.984945658019642	0.817053719127349	1.18733680116881
MAP3K14	0.82266559301068	0.98376264833642	0.852539613842049	1.13518355340751
FCGR3A	0.818376488881465	0.983598682559709	0.854117766590743	1.13270839944577
CKLF	0.81676521685091	0.983579300711186	0.855038106772283	1.13144459074402
CKLF.1	0.81676521685091	0.983579300711186	0.855038106772283	1.13144459074402
FABP4	0.825612273396332	0.983479554950006	0.848026615453721	1.14056801682712
OPRL1	0.82515486999537	0.983478177293958	0.848349073888053	1.14013129145124
LYN	0.814950733525085	0.983066767152592	0.852061006806392	1.13421487541378
KIR2DL4	0.80841878357358	0.98271618559775	0.853534620521185	1.13144924437406
KIR2DL4.1	0.80841878357358	0.98271618559775	0.853534620521185	1.13144924437406
ANGPT4	0.822214252389103	0.982548254393559	0.842673727420859	1.14564040719128
IFNA6	0.807754235093731	0.982357570856598	0.851141173536589	1.13380297772399
IFNA6.1	0.807754235093731	0.982357570856598	0.851141173536589	1.13380297772399
IFNA6.2	0.807754235093731	0.982357570856598	0.851141173536589	1.13380297772399
IFNA6.3	0.807754235093731	0.982357570856598	0.851141173536589	1.13380297772399
APOBEC3G	0.803197638124561	0.98179787296782	0.849724922546247	1.134398954047
SSTR5	0.804355265491756	0.981770684251585	0.848774175971556	1.13560674174909
CRABP2	0.809283136060032	0.981707131602065	0.845023699300169	1.14049924639571
NRTN	0.792121476449789	0.981272551145458	0.852575084802427	1.12939708982307
PTGFR	0.803600280820081	0.98115877525453	0.844569694265191	1.13983789472405
RARA	0.797763660274587	0.980588955252316	0.844057779832097	1.13920482950125
FPR1	0.771010379054697	0.980543442976905	0.859021948860115	1.1192559687687
FPR1.1	0.771010379054697	0.980543442976905	0.859021948860115	1.1192559687687
TYK2	0.795470054603463	0.980443237994619	0.844434782461389	1.13835782572508
PAK6	0.777384236187668	0.979106078712377	0.845782795524534	1.13344551159497
LRSAM1	0.771310561508861	0.978733012156515	0.846665795962626	1.13140074118129
FLT3LG	0.773791307491087	0.978516198213982	0.843819655156144	1.13471396917149
IL2RA	0.767344529590954	0.978137774141459	0.844892856097321	1.13239625391294
IL2RA.1	0.767344529590954	0.978137774141459	0.844892856097321	1.13239625391294
MIA	0.802446903310176	0.978126507794514	0.82252309479804	1.16316668954469
PTGER2	0.763374971558336	0.977991146884187	0.846080201530335	1.13046810651502
APOM	0.773029625649368	0.977521545784527	0.837583945250802	1.14083893070186
NPPA	0.766706368547314	0.97744961167458	0.840728806545145	1.13640419588916
SLPI	0.751518832254561	0.977385847233464	0.84835090262431	1.12604712438825
DEFB108B	0.783011301871689	0.977242252103951	0.829563154898392	1.15121122925737
INSR	0.743500517226894	0.976594147168946	0.847431410265681	1.12544344796664
CCR1	0.738467669982862	0.976551520641612	0.84957869289901	1.12250092950578
CCR1.1	0.738467669982862	0.976551520641612	0.84957869289901	1.12250092950578
CCR1.2	0.738467669982862	0.976551520641612	0.84957869289901	1.12250092950578
JUN	0.739352278710866	0.976260958320787	0.847422426071722	1.12468755772668
JUN.1	0.739352278710866	0.976260958320787	0.847422426071722	1.12468755772668
JUN.2	0.739352278710866	0.976260958320787	0.847422426071722	1.12468755772668
CCL4	0.743996877873115	0.976180287474371	0.844679282538753	1.1281535765734
CCL4.1	0.743996877873115	0.976180287474371	0.844679282538753	1.1281535765734
CCL4.2	0.743996877873115	0.976180287474371	0.844679282538753	1.1281535765734
CCL4.3	0.743996877873115	0.976180287474371	0.844679282538753	1.1281535765734
PDGFRA	0.739352903486162	0.975548205774706	0.843167957597389	1.12871260490271
PDGFRA.1	0.739352903486162	0.975548205774706	0.843167957597389	1.12871260490271
CELA1	0.734781776196118	0.975413535123751	0.844579289818954	1.12651538579233
APOBEC3A	0.724685738227945	0.975253487236249	0.848316558707419	1.12118448544219
JAK2	0.733614415269137	0.975240073299562	0.844118100059594	1.12673001621715
ULBP1	0.739556833561136	0.975209169330589	0.841049718128914	1.13076897054579
ULBP1.1	0.739556833561136	0.975209169330589	0.841049718128914	1.13076897054579
CD14	0.720964514820364	0.974770914102808	0.847238290954621	1.1215006983575
CSF2RA	0.71862286569243	0.974319776486486	0.845745883410388	1.12244002066522
WNT5A	0.725660568031019	0.973623580219012	0.838590181073218	1.13040063830144
ACVR1C	0.713410683847917	0.973395504872617	0.842938875080235	1.12404213035735
ACVR1C.1	0.713410683847917	0.973395504872617	0.842938875080235	1.12404213035735
CORT	0.704298203528359	0.973240719878388	0.846031845244215	1.11957664968981
KLRD1	0.723419589788177	0.973203593193923	0.837282863697579	1.13118908181508
KLRD1.1	0.723419589788177	0.973203593193923	0.837282863697579	1.13118908181508
S100A5	0.705281716121296	0.973027494568426	0.844472243817796	1.12115290007138
CDC42	0.722546816987468	0.972965611766152	0.836361445947055	1.1318815402921
IFNA14	0.724879665416745	0.972807880596307	0.834354193173851	1.13423673098637
IFNA14.1	0.724879665416745	0.972807880596307	0.834354193173851	1.13423673098637
IFNA14.2	0.724879665416745	0.972807880596307	0.834354193173851	1.13423673098637
IFNA14.3	0.724879665416745	0.972807880596307	0.834354193173851	1.13423673098637
NR4A3	0.694503320736009	0.972530083239557	0.846320863024799	1.11756049523055
